Time,Channel 2
3.606896960,1
3.607026080,0
3.607151200,1
3.607280320,0
3.607405440,1
3.607534560,0
3.607912000,1
3.608170240,0
3.608295360,1
3.608424480,0
3.608676800,1
3.608932960,0
3.609310400,1
3.609568640,0
3.609820800,1
3.609949920,0
3.610075040,1
3.610331360,0
3.610708640,1
3.610839840,0
3.610964960,1
3.611221120,0
3.611346240,1
3.611475360,0
3.611600480,1
3.611729600,0
3.612107040,1
3.612365280,0
3.612617600,1
3.612873760,0
3.612998880,1
3.613128000,0
3.613505440,1
3.613763680,0
3.613888800,1
3.614017920,0
3.614270080,1
3.614399200,0
3.614524320,1
3.614651520,0
3.614903840,1
3.615161920,0
3.615414240,1
3.615670560,0
3.615922720,1
3.616049920,0
3.616302080,1
3.616433280,0
3.616558400,1
3.616814560,0
3.616939680,1
3.617068800,0
3.617321120,1
3.617448160,0
3.617700480,1
3.617958720,0
3.618083840,1
3.618212960,0
3.618338080,1
3.618467200,0
3.618592320,1
3.618721440,0
3.619098880,1
3.619357120,0
3.619482240,1
3.619611360,0
3.619736480,1
3.619865600,0
3.619990720,1
3.620119840,0
3.620497120,1
3.620755360,0
3.621007680,1
3.621136800,0
3.621261920,1
3.621518080,0
3.621895520,1
3.622153760,0
3.622278880,1
3.622408000,0
3.622533120,1
3.622662240,0
3.622787360,1
3.622916480,0
3.623293920,1
3.623424960,0
3.623550080,1
3.623679200,0
3.623804320,1
3.624060640,0
3.624312800,1
3.624440000,0
3.624692160,1
3.624950400,0
3.625202720,1
3.625458880,0
3.625584000,1
3.625713120,0
3.626090560,1
3.626348800,0
3.626601120,1
3.626730240,0
3.626855360,1
3.626984480,0
3.627109600,1
3.627236640,0
3.627488960,1
3.627620000,0
3.627745120,1
3.627874240,0
3.627999360,1
3.628255680,0
3.628380800,1
3.628509920,0
3.628887360,1
3.629145440,0
3.629397760,1
3.629526880,0
3.629652000,1
3.629781120,0
3.629906240,1
3.630033440,0
3.630285600,1
3.630543840,0
3.630668960,1
3.630798080,0
3.630923200,1
3.631052320,0
3.631304640,1
3.631431680,0
3.631684000,1
3.631815040,0
3.631940160,1
3.632069280,0
3.632194400,1
3.632323520,0
3.632448640,1
3.632577760,0
3.632702880,1
3.632830080,0
3.633082400,1
3.633340640,0
3.633592800,1
3.633849120,0
3.633974240,1
3.634103360,0
3.634502560,1
3.635662560,0
3.635751840,1
3.635883040,0
3.636262400,1
3.636645760,0
3.637023040,1
3.637408480,0
3.637787840,1
3.638044000,0
3.638294400,1
3.638552480,0
3.638804800,1
3.638933920,0
3.639313280,1
3.639442400,0
3.639565600,1
3.639823840,0
3.640203200,1
3.640459360,0
3.640836800,1
3.640967840,0
3.641347200,1
3.641730560,0
3.642108000,1
3.642493280,0
3.642872800,1
3.643128960,0
3.643379200,1
3.643637440,0
3.643889760,1
3.644018880,0
3.644398240,1
3.644527360,0
3.644650400,1
3.644908640,0
3.645288000,1
3.645544320,0
3.646048800,1
3.646307040,0
3.646432160,1
3.646561280,0
3.646686400,1
3.646815520,0
3.646940640,1
3.647069760,0
3.647447200,1
3.647705440,0
3.647830560,1
3.647959680,0
3.648084800,1
3.648213920,0
3.648466080,1
3.648593280,0
3.648845440,1
3.649103680,0
3.649228800,1
3.649357920,0
3.649483040,1
3.649612160,0
3.649737280,1
3.649866400,0
3.650243840,1
3.650502080,0
3.650627200,1
3.650756320,0
3.651008640,1
3.651264800,0
3.651642240,1
3.651900480,0
3.652152640,1
3.652281760,0
3.652406880,1
3.652663200,0
3.653040480,1
3.653171680,0
3.653296800,1
3.653552960,0
3.653678080,1
3.653807200,0
3.653932480,1
3.654061440,0
3.654438880,1
3.654697120,0
3.654949440,1
3.655205600,0
3.655330720,1
3.655459840,0
3.655837280,1
3.656095520,0
3.656220640,1
3.656349760,0
3.656601920,1
3.656731040,0
3.656856160,1
3.656983360,0
3.657235680,1
3.657493760,0
3.657746080,1
3.658002240,0
3.658254560,1
3.658381760,0
3.658633920,1
3.658765120,0
3.658890240,1
3.659146400,0
3.659271520,1
3.659400640,0
3.659652960,1
3.659780000,0
3.660032320,1
3.660290560,0
3.660415680,1
3.660544800,0
3.660669920,1
3.660799040,0
3.660924160,1
3.661053280,0
3.661430720,1
3.661688800,0
3.661814080,1
3.661943200,0
3.662068320,1
3.662197440,0
3.662322560,1
3.662451680,0
3.662828960,1
3.663087200,0
3.663339520,1
3.663468640,0
3.663593760,1
3.663849920,0
3.664227360,1
3.664485600,0
3.664610720,1
3.664739840,0
3.664864960,1
3.664994080,0
3.665119200,1
3.665248320,0
3.665625760,1
3.665756800,0
3.665881920,1
3.666011040,0
3.666136160,1
3.666392480,0
3.666644640,1
3.666771840,0
3.667024000,1
3.667282240,0
3.667534560,1
3.667790720,0
3.667915840,1
3.668044960,0
3.668422400,1
3.668680640,0
3.668932800,1
3.669061920,0
3.669187200,1
3.669316160,0
3.669441440,1
3.669568480,0
3.669820800,1
3.669951840,0
3.670076960,1
3.670206080,0
3.670331200,1
3.670587520,0
3.670712640,1
3.670841760,0
3.671219040,1
3.671477280,0
3.671729600,1
3.671858720,0
3.671983840,1
3.672112960,0
3.672238080,1
3.672365120,0
3.672617440,1
3.672875680,0
3.673000800,1
3.673129920,0
3.673255040,1
3.673384160,0
3.673636480,1
3.673763520,0
3.674015840,1
3.674146880,0
3.674272000,1
3.674401120,0
3.674526240,1
3.674655360,0
3.674780480,1
3.674909600,0
3.675034720,1
3.675161920,0
3.675414080,1
3.675672320,0
3.675924640,1
3.676180800,0
3.676305920,1
3.676435040,0
3.676834400,1
3.677994240,0
3.678083680,1
3.678214720,0
3.678594080,1
3.678977440,0
3.679354880,1
3.679740320,0
3.680119680,1
3.680375840,0
3.680626080,1
3.680884320,0
3.681136640,1
3.681265760,0
3.681645120,1
3.681774240,0
3.681897280,1
3.682155520,0
3.682534880,1
3.682791200,0
3.683168640,1
3.683299680,0
3.683679040,1
3.684062400,0
3.684439840,1
3.684825120,0
3.685204480,1
3.685460800,0
3.685711040,1
3.685969280,0
3.686221440,1
3.686350560,0
3.686730080,1
3.686859040,0
3.686982240,1
3.687240480,0
3.687619840,1
3.687876160,0
3.688380640,1
3.688638880,0
3.688764000,1
3.688893120,0
3.689018240,1
3.689147360,0
3.689272480,1
3.689401600,0
3.689779040,1
3.690037120,0
3.690162240,1
3.690291360,0
3.690416640,1
3.690545600,0
3.690797920,1
3.690925120,0
3.691177280,1
3.691435520,0
3.691560640,1
3.691689760,0
3.691814880,1
3.691944000,0
3.692069120,1
3.692198240,0
3.692575680,1
3.692833920,0
3.692959040,1
3.693088160,0
3.693340320,1
3.693596640,0
3.693974080,1
3.694232160,0
3.694484480,1
3.694613600,0
3.694738720,1
3.694995040,0
3.695372320,1
3.695503520,0
3.695628640,1
3.695884800,0
3.696009920,1
3.696139040,0
3.696264160,1
3.696393280,0
3.696770720,1
3.697028960,0
3.697281120,1
3.697537440,0
3.697662560,1
3.697791680,0
3.698169120,1
3.698427360,0
3.698552480,1
3.698681600,0
3.698933760,1
3.699062880,0
3.699188000,1
3.699315200,0
3.699567360,1
3.699825600,0
3.700077920,1
3.700334080,0
3.700586400,1
3.700713440,0
3.700965760,1
3.701096800,0
3.701221920,1
3.701478240,0
3.701603360,1
3.701732480,0
3.701984800,1
3.702111840,0
3.702364160,1
3.702622400,0
3.702747520,1
3.702876640,0
3.703001760,1
3.703130880,0
3.703256000,1
3.703385120,0
3.703762400,1
3.704020640,0
3.704145760,1
3.704274880,0
3.704400000,1
3.704529120,0
3.704654240,1
3.704783360,0
3.705160800,1
3.705419040,0
3.705671360,1
3.705800320,0
3.705925600,1
3.706181760,0
3.706559200,1
3.706817440,0
3.706942560,1
3.707071680,0
3.707196800,1
3.707325920,0
3.707451040,1
3.707580160,0
3.707957440,1
3.708088640,0
3.708213760,1
3.708342880,0
3.708468000,1
3.708724160,0
3.708976480,1
3.709103680,0
3.709355840,1
3.709614080,0
3.709866400,1
3.710122560,0
3.710247680,1
3.710376800,0
3.710754240,1
3.711012480,0
3.711264640,1
3.711393760,0
3.711518880,1
3.711648000,0
3.711773120,1
3.711900320,0
3.712152480,1
3.712283680,0
3.712408800,1
3.712537920,0
3.712663040,1
3.712919200,0
3.713044320,1
3.713173440,0
3.713550880,1
3.713809120,0
3.714061440,1
3.714190560,0
3.714315680,1
3.714444800,0
3.714569920,1
3.714696960,0
3.714949280,1
3.715207520,0
3.715332640,1
3.715461760,0
3.715586880,1
3.715716000,0
3.715968160,1
3.716095360,0
3.716347680,1
3.716478720,0
3.716603840,1
3.716732960,0
3.716858080,1
3.716987200,0
3.717112320,1
3.717241440,0
3.717366560,1
3.717493760,0
3.717745920,1
3.718004160,0
3.718256480,1
3.718512640,0
3.718637760,1
3.718766880,0
3.719398560,1
3.719529600,0
3.719908960,1
3.720292320,0
3.720669760,1
3.721055040,0
3.721434560,1
3.721690720,0
3.721940960,1
3.722199200,0
3.722451520,1
3.722580640,0
3.722960000,1
3.723089120,0
3.723212160,1
3.723470400,0
3.723849760,1
3.724106080,0
3.724483520,1
3.724614560,0
3.724993920,1
3.725377280,0
3.725754720,1
3.726140000,0
3.726519360,1
3.726775680,0
3.727025920,1
3.727284160,0
3.727536320,1
3.727665440,0
3.728044800,1
3.728173920,0
3.728297120,1
3.728555360,0
3.728934720,1
3.729191040,0
3.729695520,1
3.729953760,0
3.730078880,1
3.730208000,0
3.730333120,1
3.730462240,0
3.730587360,1
3.730716480,0
3.731093760,1
3.731352000,0
3.731477120,1
3.731606240,0
3.731731360,1
3.731860480,0
3.732112800,1
3.732240000,0
3.732492160,1
3.732750400,0
3.732875520,1
3.733004640,0
3.733129760,1
3.733258880,0
3.733384000,1
3.733513120,0
3.733890560,1
3.734148800,0
3.734273920,1
3.734403040,0
3.734655200,1
3.734911520,0
3.735288960,1
3.735547040,0
3.735799360,1
3.735928480,0
3.736053600,1
3.736309920,0
3.736687200,1
3.736818400,0
3.736943520,1
3.737199680,0
3.737324800,1
3.737453920,0
3.737579040,1
3.737708160,0
3.738085600,1
3.738343840,0
3.738596000,1
3.738852320,0
3.738977440,1
3.739106560,0
3.739484000,1
3.739742240,0
3.739867360,1
3.739996480,0
3.740248640,1
3.740377760,0
3.740502880,1
3.740630080,0
3.740882240,1
3.741140480,0
3.741392800,1
3.741648960,0
3.741901280,1
3.742028320,0
3.742280640,1
3.742411680,0
3.742536960,1
3.742793120,0
3.742918240,1
3.743047360,0
3.743299680,1
3.743426720,0
3.743679040,1
3.743937280,0
3.744062400,1
3.744191520,0
3.744316640,1
3.744445760,0
3.744570880,1
3.744700000,0
3.745077280,1
3.745335520,0
3.745460640,1
3.745589760,0
3.745714880,1
3.745844000,0
3.745969120,1
3.746098240,0
3.746475680,1
3.746733920,0
3.746986240,1
3.747115360,0
3.747240480,1
3.747496640,0
3.747874080,1
3.748132320,0
3.748257440,1
3.748386560,0
3.748511680,1
3.748640800,0
3.748765920,1
3.748895040,0
3.749272480,1
3.749403520,0
3.749528640,1
3.749657760,0
3.749782880,1
3.750039200,0
3.750291360,1
3.750418560,0
3.750670720,1
3.750928960,0
3.751181280,1
3.751437440,0
3.751562560,1
3.751691680,0
3.752069120,1
3.752327360,0
3.752579520,1
3.752708640,0
3.752833760,1
3.752962880,0
3.753088000,1
3.753215200,0
3.753467520,1
3.753598560,0
3.753723680,1
3.753852800,0
3.753977920,1
3.754234240,0
3.754359360,1
3.754488480,0
3.754865760,1
3.755124000,0
3.755376320,1
3.755505440,0
3.755630560,1
3.755759680,0
3.755884800,1
3.756011840,0
3.756264160,1
3.756522400,0
3.756647520,1
3.756776640,0
3.756901760,1
3.757030880,0
3.757283200,1
3.757410240,0
3.757662560,1
3.757793600,0
3.757918720,1
3.758047840,0
3.758172960,1
3.758302080,0
3.758427200,1
3.758556320,0
3.758681440,1
3.758808640,0
3.759060800,1
3.759319040,0
3.759571360,1
3.759827520,0
3.759952640,1
3.760081760,0
3.760481120,1
3.761640960,0
3.761730400,1
3.761861440,0
3.762240800,1
3.762624160,0
3.763001600,1
3.763387040,0
3.763766400,1
3.764022560,0
3.764272800,1
3.764531040,0
3.764783360,1
3.764912480,0
3.765291840,1
3.765420960,0
3.765544000,1
3.765802240,0
3.766181600,1
3.766437920,0
3.766815360,1
3.766946400,0
3.767325760,1
3.767709120,0
3.768086560,1
3.768471840,0
3.768851200,1
3.769107520,0
3.769357760,1
3.769616000,0
3.769868160,1
3.769997280,0
3.770376800,1
3.770505760,0
3.770628960,1
3.770887200,0
3.771266560,1
3.771522880,0
3.772027360,1
3.772285600,0
3.772410720,1
3.772539840,0
3.772664960,1
3.772794080,0
3.772919200,1
3.773048320,0
3.773425760,1
3.773683840,0
3.773808960,1
3.773938080,0
3.774063360,1
3.774192320,0
3.774444640,1
3.774571840,0
3.774824000,1
3.775082240,0
3.775207360,1
3.775336480,0
3.775461600,1
3.775590720,0
3.775715840,1
3.775844960,0
3.776222400,1
3.776480640,0
3.776605760,1
3.776734880,0
3.776987040,1
3.777243360,0
3.777620800,1
3.777878880,0
3.778131200,1
3.778260320,0
3.778385440,1
3.778641760,0
3.779019040,1
3.779150240,0
3.779275360,1
3.779531520,0
3.779656640,1
3.779785760,0
3.779910880,1
3.780040000,0
3.780417440,1
3.780675680,0
3.780927840,1
3.781184160,0
3.781309280,1
3.781438400,0
3.781815840,1
3.782074080,0
3.782199200,1
3.782328320,0
3.782580480,1
3.782709600,0
3.782834720,1
3.782961920,0
3.783214080,1
3.783472320,0
3.783724640,1
3.783980800,0
3.784233120,1
3.784360160,0
3.784612480,1
3.784743520,0
3.784868640,1
3.785124960,0
3.785250080,1
3.785379200,0
3.785631520,1
3.785758560,0
3.786010880,1
3.786269120,0
3.786394240,1
3.786523360,0
3.786648480,1
3.786777600,0
3.786902720,1
3.787031840,0
3.787409120,1
3.787667360,0
3.787792480,1
3.787921600,0
3.788046720,1
3.788175840,0
3.788300960,1
3.788430080,0
3.788807520,1
3.789065760,0
3.789318080,1
3.789447040,0
3.789572320,1
3.789828480,0
3.790205920,1
3.790464160,0
3.790589280,1
3.790718400,0
3.790843520,1
3.790972640,0
3.791097760,1
3.791226880,0
3.791604160,1
3.791735360,0
3.791860480,1
3.791989600,0
3.792114720,1
3.792370880,0
3.792623200,1
3.792750240,0
3.793002560,1
3.793260800,0
3.793513120,1
3.793769280,0
3.793894400,1
3.794023520,0
3.794400960,1
3.794659200,0
3.794911360,1
3.795040480,0
3.795165600,1
3.795294720,0
3.795419840,1
3.795547040,0
3.795799200,1
3.795930400,0
3.796055520,1
3.796184640,0
3.796309760,1
3.796565920,0
3.796691040,1
3.796820160,0
3.797197600,1
3.797455840,0
3.797708160,1
3.797837280,0
3.797962400,1
3.798091520,0
3.798216640,1
3.798343680,0
3.798596000,1
3.798854240,0
3.798979360,1
3.799108480,0
3.799233600,1
3.799362720,0
3.799614880,1
3.799742080,0
3.799994400,1
3.800125440,0
3.800250560,1
3.800379680,0
3.800504800,1
3.800633920,0
3.800759040,1
3.800888160,0
3.801013280,1
3.801140480,0
3.801392640,1
3.801650880,0
3.801903200,1
3.802159360,0
3.802284480,1
3.802413600,0
3.802812800,1
3.803972800,0
3.804062240,1
3.804193280,0
3.804572640,1
3.804956000,0
3.805333440,1
3.805718720,0
3.806098080,1
3.806354400,0
3.806604640,1
3.806862880,0
3.807115200,1
3.807244320,0
3.807623680,1
3.807752800,0
3.807875840,1
3.808134080,0
3.808513440,1
3.808769760,0
3.809147040,1
3.809278240,0
3.809657600,1
3.810040960,0
3.810418400,1
3.810803680,0
3.811183040,1
3.811439360,0
3.811689600,1
3.811947840,0
3.812200000,1
3.812329120,0
3.812708480,1
3.812837600,0
3.812960800,1
3.813219040,0
3.813598400,1
3.813854560,0
3.814359200,1
3.814617280,0
3.814742560,1
3.814871680,0
3.814996800,1
3.815125920,0
3.815251040,1
3.815380160,0
3.815757440,1
3.816015680,0
3.816140800,1
3.816269920,0
3.816395040,1
3.816524160,0
3.816776480,1
3.816903520,0
3.817155840,1
3.817414080,0
3.817539200,1
3.817668320,0
3.817793440,1
3.817922560,0
3.818047680,1
3.818176800,0
3.818554240,1
3.818812480,0
3.818937600,1
3.819066720,0
3.819318880,1
3.819575200,0
3.819952480,1
3.820210720,0
3.820463040,1
3.820592160,0
3.820717280,1
3.820973440,0
3.821350880,1
3.821481920,0
3.821607040,1
3.821863360,0
3.821988480,1
3.822117600,0
3.822242720,1
3.822371840,0
3.822749280,1
3.823007520,0
3.823259680,1
3.823516000,0
3.823641120,1
3.823770240,0
3.824147520,1
3.824405760,0
3.824530880,1
3.824660000,0
3.824912320,1
3.825041440,0
3.825166560,1
3.825293600,0
3.825545920,1
3.825804160,0
3.826056480,1
3.826312640,0
3.826564960,1
3.826692000,0
3.826944320,1
3.827075360,0
3.827200480,1
3.827456800,0
3.827581920,1
3.827711040,0
3.827963200,1
3.828090400,0
3.828342560,1
3.828600800,0
3.828725920,1
3.828855040,0
3.828980160,1
3.829109280,0
3.829234400,1
3.829363520,0
3.829740960,1
3.829999200,0
3.830124320,1
3.830253440,0
3.830378560,1
3.830507680,0
3.830632800,1
3.830761920,0
3.831139360,1
3.831397600,0
3.831649760,1
3.831778880,0
3.831904000,1
3.832160320,0
3.832537600,1
3.832795840,0
3.832920960,1
3.833050080,0
3.833175200,1
3.833304320,0
3.833429600,1
3.833558560,0
3.833936000,1
3.834067200,0
3.834192320,1
3.834321440,0
3.834446560,1
3.834702720,0
3.834955040,1
3.835082080,0
3.835334400,1
3.835592640,0
3.835844800,1
3.836101120,0
3.836226240,1
3.836355360,0
3.836732800,1
3.836990880,0
3.837243200,1
3.837372320,0
3.837497440,1
3.837626560,0
3.837751680,1
3.837878880,0
3.838131040,1
3.838262240,0
3.838387360,1
3.838516480,0
3.838641600,1
3.838897760,0
3.839022880,1
3.839152000,0
3.839529440,1
3.839787680,0
3.840039840,1
3.840168960,0
3.840294080,1
3.840423200,0
3.840548320,1
3.840675520,0
3.840927840,1
3.841185920,0
3.841311200,1
3.841440320,0
3.841565440,1
3.841694560,0
3.841946720,1
3.842073920,0
3.842326080,1
3.842457280,0
3.842582400,1
3.842711520,0
3.842836640,1
3.842965760,0
3.843090880,1
3.843220000,0
3.843345120,1
3.843472160,0
3.843724480,1
3.843982720,0
3.844234880,1
3.844491200,0
3.844616320,1
3.844745440,0
3.845377120,1
3.845508160,0
3.845887520,1
3.846270880,0
3.846648320,1
3.847033600,0
3.847412960,1
3.847669280,0
3.847919520,1
3.848177760,0
3.848429920,1
3.848559040,0
3.848938560,1
3.849067520,0
3.849190720,1
3.849448960,0
3.849828320,1
3.850084640,0
3.850461920,1
3.850593120,0
3.850972480,1
3.851355840,0
3.851733120,1
3.852118560,0
3.852497920,1
3.852754240,0
3.853004480,1
3.853262720,0
3.853514880,1
3.853644000,0
3.854023360,1
3.854152480,0
3.854275680,1
3.854533920,0
3.854913280,1
3.855169440,0
3.855674080,1
3.855932160,0
3.856057440,1
3.856186400,0
3.856311680,1
3.856440800,0
3.856565920,1
3.856695040,0
3.857072320,1
3.857330560,0
3.857455680,1
3.857584800,0
3.857709920,1
3.857839040,0
3.858091360,1
3.858218400,0
3.858470720,1
3.858728960,0
3.858854080,1
3.858983200,0
3.859108320,1
3.859237440,0
3.859362560,1
3.859491680,0
3.859869120,1
3.860127360,0
3.860252480,1
3.860381600,0
3.860633760,1
3.860890080,0
3.861267360,1
3.861525600,0
3.861777920,1
3.861907040,0
3.862032160,1
3.862288320,0
3.862665760,1
3.862796800,0
3.862921920,1
3.863178240,0
3.863303360,1
3.863432480,0
3.863557600,1
3.863686720,0
3.864064160,1
3.864322400,0
3.864574560,1
3.864830880,0
3.864956000,1
3.865085120,0
3.865462400,1
3.865720640,0
3.865845760,1
3.865974880,0
3.866227200,1
3.866356320,0
3.866481440,1
3.866608640,0
3.866860800,1
3.867119040,0
3.867371360,1
3.867627520,0
3.867879840,1
3.868006880,0
3.868259200,1
3.868390240,0
3.868515360,1
3.868771680,0
3.868896800,1
3.869025920,0
3.869278080,1
3.869405280,0
3.869657600,1
3.869915680,0
3.870040800,1
3.870169920,0
3.870295200,1
3.870424160,0
3.870549440,1
3.870678560,0
3.871055840,1
3.871314080,0
3.871439200,1
3.871568320,0
3.871693440,1
3.871822560,0
3.871947680,1
3.872076800,0
3.872454240,1
3.872712480,0
3.872964640,1
3.873093760,0
3.873218880,1
3.873475200,0
3.873852640,1
3.874110880,0
3.874236000,1
3.874365120,0
3.874490240,1
3.874619360,0
3.874744480,1
3.874873600,0
3.875250880,1
3.875382080,0
3.875507200,1
3.875636320,0
3.875761440,1
3.876017600,0
3.876269920,1
3.876396960,0
3.876649280,1
3.876907520,0
3.877159680,1
3.877416000,0
3.877541120,1
3.877670240,0
3.878047680,1
3.878305920,0
3.878558080,1
3.878687200,0
3.878812320,1
3.878941440,0
3.879066560,1
3.879193760,0
3.879445920,1
3.879577120,0
3.879702240,1
3.879831360,0
3.879956480,1
3.880212640,0
3.880337760,1
3.880466880,0
3.880844320,1
3.881102560,0
3.881354880,1
3.881484000,0
3.881609120,1
3.881738240,0
3.881863360,1
3.881990400,0
3.882242720,1
3.882500960,0
3.882626080,1
3.882755200,0
3.882880320,1
3.883009440,0
3.883261600,1
3.883388800,0
3.883640960,1
3.883772160,0
3.883897280,1
3.884026400,0
3.884151520,1
3.884280640,0
3.884405760,1
3.884534880,0
3.884660000,1
3.884787200,0
3.885039360,1
3.885297600,0
3.885549920,1
3.885806080,0
3.885931200,1
3.886060320,0
3.886459520,1
3.887619520,0
3.887708960,1
3.887840000,0
3.888219360,1
3.888602720,0
3.888980160,1
3.889365440,0
3.889744800,1
3.890001120,0
3.890251360,1
3.890509600,0
3.890761920,1
3.890891040,0
3.891270400,1
3.891399520,0
3.891522560,1
3.891780800,0
3.892160160,1
3.892416480,0
3.892793760,1
3.892924960,0
3.893304320,1
3.893687680,0
3.894065120,1
3.894450400,0
3.894829760,1
3.895086080,0
3.895336320,1
3.895594560,0
3.895846720,1
3.895975840,0
3.896355200,1
3.896484320,0
3.896607520,1
3.896865760,0
3.897245120,1
3.897501280,0
3.898005920,1
3.898264160,0
3.898389280,1
3.898518400,0
3.898643520,1
3.898772640,0
3.898897760,1
3.899026880,0
3.899404160,1
3.899662400,0
3.899787520,1
3.899916640,0
3.900041760,1
3.900170880,0
3.900423200,1
3.900550240,0
3.900802560,1
3.901060800,0
3.901185920,1
3.901315040,0
3.901440160,1
3.901569280,0
3.901694400,1
3.901823520,0
3.902200960,1
3.902459200,0
3.902584320,1
3.902713440,0
3.902965600,1
3.903221920,0
3.903599200,1
3.903857440,0
3.904109760,1
3.904238880,0
3.904364000,1
3.904620160,0
3.904997600,1
3.905128640,0
3.905253760,1
3.905510080,0
3.905635200,1
3.905764320,0
3.905889440,1
3.906018560,0
3.906396000,1
3.906654240,0
3.906906400,1
3.907162720,0
3.907287840,1
3.907416960,0
3.907794240,1
3.908052480,0
3.908177600,1
3.908306720,0
3.908559040,1
3.908688160,0
3.908813280,1
3.908940320,0
3.909192640,1
3.909450880,0
3.909703200,1
3.909959360,0
3.910211680,1
3.910338720,0
3.910591040,1
3.910722080,0
3.910847200,1
3.911103520,0
3.911228640,1
3.911357760,0
3.911609920,1
3.911737120,0
3.911989280,1
3.912247520,0
3.912372640,1
3.912501760,0
3.912626880,1
3.912756000,0
3.912881120,1
3.913010240,0
3.913387680,1
3.913645920,0
3.913771040,1
3.913900160,0
3.914025280,1
3.914154400,0
3.914279520,1
3.914408640,0
3.914786080,1
3.915044320,0
3.915296480,1
3.915425600,0
3.915550720,1
3.915807040,0
3.916184480,1
3.916442560,0
3.916567680,1
3.916696800,0
3.916821920,1
3.916951040,0
3.917076320,1
3.917205280,0
3.917582720,1
3.917713920,0
3.917839040,1
3.917968160,0
3.918093280,1
3.918349440,0
3.918601760,1
3.918728800,0
3.918981120,1
3.919239360,0
3.919491520,1
3.919747840,0
3.919872960,1
3.920002080,0
3.920379520,1
3.920637600,0
3.920889920,1
3.921019040,0
3.921144160,1
3.921273280,0
3.921398400,1
3.921525600,0
3.921777760,1
3.921908960,0
3.922034080,1
3.922163200,0
3.922288320,1
3.922544480,0
3.922669600,1
3.922798720,0
3.923176160,1
3.923434400,0
3.923686560,1
3.923815680,0
3.923940800,1
3.924069920,0
3.924195040,1
3.924322240,0
3.924574560,1
3.924832640,0
3.924957920,1
3.925087040,0
3.925212160,1
3.925341280,0
3.925593440,1
3.925720640,0
3.925972800,1
3.926104000,0
3.926229120,1
3.926358240,0
3.926483360,1
3.926612480,0
3.926737600,1
3.926866720,0
3.926991840,1
3.927118880,0
3.927371200,1
3.927629440,0
3.927881600,1
3.928137920,0
3.928263040,1
3.928392160,0
3.928791360,1
3.929951360,0
3.930040800,1
3.930171840,0
3.930551200,1
3.930934560,0
3.931312000,1
3.931697280,0
3.932076640,1
3.932332960,0
3.932583200,1
3.932841440,0
3.933093600,1
3.933222720,0
3.933602080,1
3.933731200,0
3.933854400,1
3.934112640,0
3.934492000,1
3.934748160,0
3.935125600,1
3.935256800,0
3.935636160,1
3.936019520,0
3.936396800,1
3.936782240,0
3.937161600,1
3.937417760,0
3.937668160,1
3.937926240,0
3.938178560,1
3.938307680,0
3.938687040,1
3.938816160,0
3.938939360,1
3.939197600,0
3.939576960,1
3.939833120,0
3.940337600,1
3.940595840,0
3.940720960,1
3.940850080,0
3.940975200,1
3.941104320,0
3.941229440,1
3.941358560,0
3.941736000,1
3.941994240,0
3.942119360,1
3.942248480,0
3.942373600,1
3.942502720,0
3.942755040,1
3.942882080,0
3.943134400,1
3.943392640,0
3.943517760,1
3.943646880,0
3.943772000,1
3.943901120,0
3.944026240,1
3.944155360,0
3.944532640,1
3.944790880,0
3.944916000,1
3.945045120,0
